feature 0,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8,feature 9,target
60.07478540988096,23.667474176250508,69.14631458737136,51.29100223246721,73.18186107238459,62.392341130865276,100.53578872802173,79.94285744051408,98.07373480028102,74.90540491495689,17
95.12648748506413,35.14694854245214,14.494654276017306,45.117712798057944,31.53892544707528,82.36137202332945,76.69384899167945,103.24958070321735,34.970697748374,36.868489408103514,6
17.555380518508272,75.39806607094978,26.29597488439466,95.19093217776371,79.34240888015462,29.35783437080713,88.39359417664546,49.141214429873024,73.32262270003048,78.43292484708178,16
46.59356398591109,22.319961904968284,75.60596990792214,54.913857150894515,79.84139811006408,55.28093673364217,89.42243921043446,80.12844436483172,91.44811671770131,78.01208653804923,17
55.90461391063235,28.237011075360634,68.68559142160319,47.192506970318554,82.3956214703928,62.746471940310336,98.83755781872644,83.82008939365467,95.83357182173648,71.25510907317224,17
87.24734700795007,76.17504490964886,64.5072549172089,15.968690142834934,39.892687005038425,16.70797530203258,37.98389172435273,58.80671718306629,79.33862774833946,24.077520625707326,10
88.71844266347345,18.56387649709276,1.7970418321197927,19.595447579248397,28.835497587273068,23.987431766782013,18.841144446755308,-6.2249755194367555,76.17743144684577,50.881002132546854,12
54.96803050302324,26.291506002239004,70.93396360798928,48.88348789344851,70.79079822309264,61.41995629952358,100.19456752901928,78.69303386168866,97.70403583889832,69.06915056658758,17
5.609371684538708,74.6443222944606,54.30536621192915,15.500494482605095,2.532595418762928,82.19876543179333,89.03065501567042,-1.311885403479033,29.751292924127796,61.23573456915338,5
9.92214809471622,72.7459915648709,48.4123947868993,18.557554717768475,2.288700117753184,82.82767388245149,87.94362336152298,3.0575208385060257,26.814593929234277,68.58712155970525,5
52.70647849489372,27.697995904010387,68.70062592366513,47.30546964344038,76.93397026847337,53.023583574348265,98.10199601104844,73.88180457182567,90.87523143141772,72.95907243508233,17
53.329370457752084,26.04591734578774,73.53838264787636,47.53432945371139,73.42214931760076,55.79334812349066,99.50928110775986,84.31104520056707,99.29938326482461,71.24495941228686,17
69.43588123766685,53.41744664222046,16.263728686116725,64.46461442964598,24.156501454102898,96.78932182320935,55.763657206219285,86.39885991859184,49.53017365277482,78.99848108203948,15
15.523739577823726,70.78888399432395,54.84029698582857,18.500190081960746,1.2920539740487824,84.90098346385285,89.89443248236753,1.1262226708693488,24.7089506896797,62.385096534101805,5
81.67024144377639,63.07002854716086,16.486415355480563,13.916136503955405,55.99720634943937,40.71341946272956,92.78702894514434,21.347958138700257,67.0803970363461,39.059514979994105,2
99.20750956330689,30.29017747967932,8.69088619216668,41.431487616461816,33.82047736821551,82.37800535418289,79.54823997256393,99.00147038659698,35.16024346020634,31.63635749142125,6
91.2063703330743,14.730258971483341,1.7549915843676216,12.566801324593781,26.034641135962133,17.026302214542476,19.199401658505426,-0.3187056901488914,68.21688226648692,51.84479564643963,12
41.45717786628466,26.70246450341006,80.3392216327256,37.57547771663083,62.386553125036095,92.17787544981165,37.938427473755546,73.79380419479644,30.254961425918278,92.13105824450282,4
64.81389976291958,77.140686837496,0.5264500916131323,38.58439280098416,14.822974686418537,88.51309302427971,1.8464372532067903,51.75463002160202,54.740830869997005,88.9487528862853,0
82.92679220753215,89.60985347136395,96.1141955071603,47.65790842276976,10.820080814640539,96.03607344095035,100.6325253233724,20.98692437679922,50.94257706814174,7.501237315290849,8
97.95991227519578,17.67653322385064,7.196962759938386,18.78769011872693,23.891480066204092,23.420971361731816,12.613929157836774,5.098507386975172,72.12487998186465,54.470707611296355,12
78.83614185791215,102.64662631313979,92.80474461068037,49.26371448812827,12.04291285431665,95.700906330745,100.59973519567139,18.024414432731703,48.50493270397032,0.1293135477252081,8
45.14032620206581,11.592806055783681,60.09780873075663,63.53252743552981,78.63929991929287,63.5465416371795,44.25648678644154,104.53767686058401,20.10341704922345,29.433299374030756,1
12.086749323865916,72.43579582015107,50.92078185025937,24.961641662974408,10.974692555477938,80.55352226803112,89.04989568439308,0.5733440893289042,36.160697132233345,62.17461856053565,5
91.74307913120364,15.649462348343278,-2.5514566648319925,20.75341375546656,23.419810698535724,24.682649434053264,18.70262244580929,1.1560124592184058,74.2499215065232,49.33677452563058,12
27.97835020632682,79.23328119098863,59.93110183771964,71.51969926388114,74.67371036524642,72.94926348171524,83.67196373402362,93.1817055927936,87.9510464435586,18.90300297337913,11
36.263752513274376,2.3955337470500915,97.9023665045173,57.93764880757267,93.70194680355053,6.964738301254664,42.99808511689009,11.023668377098296,33.472367334452464,36.67220773388455,13
82.46431727650354,71.4990421582154,20.693583582447637,19.41257418949436,58.53354337200261,43.68848052242328,94.26293248357464,20.4769360351503,73.93704341120308,46.824714144829564,2
38.48832535304639,49.16275407728039,70.4434063221561,71.30100513645584,68.37500784505963,98.79570896527666,-0.06786565369439135,2.766547913143896,-0.6015035113500766,62.320774629627735,3
94.28404271006298,15.637188142394495,5.202873731559338,14.644492911016886,23.610464424150912,26.588386108202915,19.053705391971828,-4.347829237871646,71.69936389302447,45.735193120750466,12
14.918336935340161,76.84291037853853,25.184403627359448,95.5791407955594,77.3389984910145,25.091539150158564,87.72987814588521,42.38546531894188,64.40781686664633,76.60300415579088,16
34.37375778186876,68.34431326483369,52.49279690706234,53.72424177700508,62.27870657277285,44.11559763853178,56.616838547839095,46.812890517008604,45.03693021199373,7.6887504862388845,7
35.252923582289206,86.97956530461406,60.588628121161136,68.5594528396534,73.65028913296189,68.67334534326405,84.94781317006307,88.0756819000864,87.86165716559204,21.59903298511602,11
11.976523001367456,67.03670551562344,48.91096256730469,21.27534228344829,2.466289571483677,84.61338778868702,89.703340699035,2.8901873640137343,30.589911507297884,62.152502264566905,5
37.06494228733505,85.14475617750621,62.077098714848866,68.43908448466958,67.01143715513359,73.70625645907522,80.17460561607031,86.79749792389028,87.59526625670883,21.89982356643127,11
68.61047035363839,59.430307881830494,17.283342319068915,72.96830082030469,22.61466725196184,91.9704732617163,47.67558824234689,83.51395302605229,47.309319312283414,70.43847746978565,15
78.27704213555593,72.42480210808023,15.42139306903057,13.920768767436746,56.823771259999056,47.46403961312088,92.68906099798392,23.02544517247371,66.68763943462626,44.64124647269195,2
91.6522289387151,18.94396402778345,-0.4815745755621865,20.02691593391584,31.24824973087731,25.733047820495237,18.147363488193392,6.2326043004324685,73.00782407954392,50.42342978633981,12
86.9774039471726,78.17491784789448,73.4405227098581,18.783547019114092,39.96685357452384,14.43772415621157,34.11537762991542,50.9877020219963,76.62629936022782,21.910671885902698,10
16.391281423536476,73.91736852464494,40.617135979845564,14.973853951695983,-1.9421870913314434,84.66658003929658,88.04426385007916,1.828448216047094,27.577217455801783,61.84919427556022,5
76.08262879105908,48.04738065850837,18.07958095708457,70.42065327984558,24.233629683742507,91.89633333234607,52.528455583250405,84.04539790508724,49.394917299457795,83.82319902121576,15
41.153523105354076,27.175977726622982,84.09090960259995,38.921779881562294,64.56774122567644,91.40370156128176,37.486545322682716,80.60812395205396,38.228367388620015,90.10293858663474,4
71.97062514155701,94.27463589363711,88.1848147969292,44.56284108788459,2.0780340478354873,92.94320693362236,99.15447790695656,14.94950794501919,55.249321440922024,3.6491328628234676,8
56.411422046261116,22.918600543427402,68.47409024681261,45.56200627896345,72.44302826532528,55.94245627823021,98.7943960258337,85.33483679634467,95.42896646998946,70.08604856260065,17
70.71750772099577,54.8928516949249,14.116756484725636,71.03846336029201,23.010595641858053,92.93919790903168,49.024445357121316,89.57266103673885,43.53940316335703,79.04278973529266,15
34.31497557583254,77.65108228530045,59.554054947496404,70.96179906149297,76.93012563458633,72.16005908125229,77.24806752699965,96.26841956714004,87.5537807747861,18.745872614510827,11
81.37871159411573,77.97629678824292,66.54658505179864,15.664265943491946,39.85150277686518,17.24908079722839,36.27059881475396,51.12734251753602,78.47669406058569,27.720125076046244,10
81.4988880920853,3.860000462475975,94.30221118775245,65.21885652234431,6.57075379349681,75.77698265520812,33.77551702208344,62.53135586006177,90.06710785059525,14.69978153717118,18
93.82168987759398,27.902502864901386,13.477763192985863,39.91426490972664,35.28716990298033,84.25959497890926,75.21324245733224,100.03265343268981,35.87349847427737,34.97442319709117,6
35.94168783882075,4.843436993542642,101.74752674147472,59.099697634795874,89.20136723643962,-2.6667882796230646,48.02514399598862,13.826294171819413,39.76793849769517,32.1508325475318,13
86.07759552500646,77.40499980625329,67.69420551868203,18.12655740708137,46.87769010436945,20.607833402909577,38.34570212421731,55.7147344631179,78.81660801183523,27.370073245066283,10
48.889386484158564,57.50461822558092,96.24557300503155,62.68257185345105,71.50241498390001,25.91190182659525,28.56122864166261,11.560388573093368,16.859468630020686,22.812713109995283,9
22.25336225389134,76.41208841439494,19.20637962207434,80.91804289692159,8.688896327699503,57.54394679806074,20.933192990576227,46.06376673120727,13.348974745895731,11.639951620008219,14
15.292422440820769,70.91546325063281,26.357718341889143,100.46565700418,67.88828494450443,26.892788561825814,99.26685319044041,47.20945239421064,74.55993596089463,74.73592255475097,16
35.99561371281316,0.07754684014609303,97.03430914647926,54.13472886117635,92.40914025386475,7.05395129512822,51.94540634676977,8.069886452306818,31.501120807779134,43.50098371491022,13
35.276672167404534,26.075868373734316,75.67957645540662,35.73683685666088,63.267919360777896,90.21545230960957,35.010068122637136,77.65424843227095,31.060236631862985,97.83744171852217,4
96.64797357910007,33.949424231355366,8.498376847984716,47.579376646170324,36.29234687608209,87.04022127786837,78.22652825861962,99.93657563212531,35.87970454178071,25.07405332482782,6
80.56759967503,66.8221044020274,18.119031873925035,9.55829415207489,56.32675022699601,40.916248002009624,97.97429423542637,20.654735763099627,66.74488424446032,48.21346604389855,2
35.6235452848186,26.334820882135375,79.98608342009071,33.57520112298382,61.64081571925048,89.76276600366592,36.25160077345448,75.66762310518598,31.21050171910307,93.19921985158368,4
36.19501227095922,43.187532262245206,84.00290229614144,70.83040598815803,65.38491248539475,97.67969738883662,9.243711245940148,3.213835299675589,4.078932454560913,60.90317839788552,3
40.06471873915578,44.112262219055616,75.37420463857842,69.12399013168039,66.4397724150847,98.20312575596199,11.324569219536567,6.568695583329664,5.9267288357726,60.42599284652395,3
85.6138869160655,73.33039775788835,65.6050732233927,14.582364638974273,49.13898665868345,12.435806206264402,34.9307272326013,45.64041727196203,81.476090214164,20.351438168542536,10
100.01805661691466,35.98367226254722,17.48187959891013,47.129389214111804,37.071926696303045,84.66042116843663,79.90540482376737,105.98417923244328,31.84072870433312,33.64914666638364,6
90.21570284238976,71.18616446347222,66.04047757227558,12.073537575653287,43.65274029381306,21.057332703048754,31.836942020559903,55.18315945285174,79.87434119429717,26.083383029196973,10
86.73731655807843,74.76136732535912,68.27572946885876,19.29125782973493,44.6460162509264,24.26697145969917,30.01777164110402,55.74611831345347,79.20603197808276,27.047297129612765,10
34.57956656079158,65.24204827084523,51.08295367777512,60.65584935812131,58.51168390266531,45.540565091140095,60.138900285379684,47.760484594059804,38.79925130769551,8.172070720313645,7
57.641860565477266,23.64459303654884,71.54836305485436,44.91362979800077,76.039400254823,54.94637771518211,96.6965552737188,85.13525862654137,96.57765545300134,75.94947194021631,17
53.93692775261569,22.31887374878167,73.1697096521081,48.91736849942484,74.11392530773507,60.5664040334395,95.08643776355126,77.40698385787309,92.84833305718968,70.91475375454907,17
96.7916483947107,20.251766592223067,3.1273863371867745,17.37843640463925,23.391196273188356,32.98665912589154,18.232881713068725,0.7453836486172237,73.09249246781664,53.705042264354844,12
32.07685323870575,85.64934194301479,62.202069825342754,72.37540085832747,77.8956991186211,75.10193862164095,81.29199678262572,96.49131332462765,90.27664964517248,15.571577155892783,11
81.55142894993071,96.60501564645885,90.27051508023976,46.590102340272495,-1.059113127731143,96.02795869829086,97.96039935490256,18.57694574280729,46.670504030439574,8.711146297083856,8
78.4171007272317,97.45103272022025,91.37405714597145,51.86098678046465,6.14401995504171,92.06642337982666,97.8610914279761,16.54753554364907,50.52496580576306,5.3943253288223945,8
42.864494124184205,27.3489336548585,84.66149281523612,32.72724091764941,63.51082333929726,85.8508264420521,39.81293953685923,79.21530175682608,25.022428846862407,94.38216466426215,4
95.57406736074132,33.691517497675214,16.58735477533775,47.328124551898384,35.98677007240898,87.17491094249833,81.6307910887804,101.17522331941822,34.73339997250818,30.62918781388449,6
16.711884693260526,74.87687724394901,27.7675772604079,99.65041074838871,67.82707639671901,29.94712112022706,99.35469564144114,42.00191359564413,73.78832189341205,69.95395735709585,16
20.369874666504494,87.04352891903085,18.890561832396546,84.48031069584306,0.6326144057895053,61.20214888269832,13.926290082369153,44.70271789384748,11.042653612650518,16.199733754021096,14
92.36101540784645,15.4413036728474,-1.7224197885430255,22.44690256150584,22.934138140273525,25.498095683845868,18.385021366394547,3.843029133199042,71.68302371131783,45.862843851099726,12
74.48225555151065,5.557953478818002,89.28784832814186,68.24492953819971,11.030362312005337,73.74130231121633,33.70132749960004,67.46843105541883,90.99620909287614,13.48891824933675,18
44.13491883306843,10.541853281428134,61.61012445226272,69.36209169222624,77.68255182547368,66.4996900867291,47.47499214786568,97.57405082374089,25.71536118408906,27.72792894037233,1
57.32527265484479,23.806646533430516,73.03828111777766,48.944753918704706,77.0418061521831,54.86231851579543,103.01442742056496,79.8982908656978,92.48797273535533,71.28714888517999,17
34.62423161154293,43.484956355032566,77.24420950371542,70.17777367100975,67.36123304682138,95.51595262101534,7.010297183946099,5.544777725655063,5.27310841201775,58.53447435208197,3
86.62975468594385,77.07944194846871,67.57433367821362,16.73483779382525,40.14439116805483,17.720713988377135,36.83088733906218,54.271122435497205,79.40087752309002,23.15541606365673,10
26.763989789766736,3.1831389732984583,105.20552994252166,58.068556136858874,93.00622250489977,1.351821502382161,48.356680878034325,7.381095825550798,30.30825596985591,33.12728083883704,13
73.39596308636764,53.01183521045709,13.783745425249112,64.8618163089322,31.41389244291009,92.85114174153291,48.831365226227184,84.08019190943288,50.326054863268375,80.51943717148328,15
72.19507983232252,61.78975482365519,16.89479917984054,71.61917197413412,22.75675760809776,96.65996415026665,45.354263268675034,93.08498318836328,46.6792687662944,78.9327003390553,15
39.31141391922217,42.23622892706416,75.457064309138,72.24313042491214,64.55588909714932,99.080532200028,5.279545129074281,6.100908103043533,0.808043581980406,58.70634250933959,3
84.35355466271726,95.13480814936715,91.83709437567606,44.360157490301226,5.504368774384163,98.80013661827248,92.04700306210708,19.59872622019264,48.43280083412542,5.793985680405163,8
33.26863849601859,26.022388402887138,82.61544227394587,36.391537658819985,60.5870066565772,91.47966787967269,31.58466228024683,72.46560522991099,27.396948761305133,93.31529108848066,4
62.507928288907024,70.42207080621796,4.186767857446753,29.856103840176246,14.389586374754185,94.58426546775169,-8.010416811939955,52.46780672331171,53.32556914582851,96.83463657933576,0
35.906666358355324,80.3325688739999,58.11141429288675,73.80599528735496,73.41515233523512,73.39149037172236,76.09073920212494,87.35551643582012,86.51064878536215,23.178465730110368,11
18.884714826577245,71.21566849523593,31.5766615354043,97.21787891992341,71.02756311460128,24.551343150597347,91.98743565396008,45.49126040528774,73.56183654300371,82.57584274166612,16
